schemaVersion,recordType,title,authors,paper_url,github_url,github_stars,published_date
1.0,RESEARCH_PAPER,Optimal Regret Is Achievable with Bounded Approximate Inference Error: An Enhanced Bayesian Upper Confidence Bound Framework,[],https://arxiv.org/abs/2201.12955v4,https://github.com/hz0000/ebucb,1,
1.0,RESEARCH_PAPER,A Double Machine Learning Approach for the Evaluation of COVID-19 Vaccine Effectiveness under the Test-Negative Design: Analysis of Québec Administrative Data,[],https://arxiv.org/abs/2310.04578v2,https://github.com/congjiang/tnddr,0,
1.0,RESEARCH_PAPER,"BGE M3-Embedding: Multi-Lingual, Multi-Functionality, Multi-Granularity Text Embeddings Through Self-Knowledge Distillation",[],https://arxiv.org/abs/2402.03216v4,https://github.com/flagopen/flagembedding,12129,
1.0,RESEARCH_PAPER,The classification of smooth well-formed Fano weighted complete intersections,[],https://arxiv.org/abs/2006.05666v5,https://github.com/MikhailOvcharenko/fano-WCI,0,
1.0,RESEARCH_PAPER,EGVD: Event-Guided Video Deraining,[],https://arxiv.org/abs/2309.17239v1,https://github.com/booker-max/egvd,8,
1.0,RESEARCH_PAPER,An efficient framework based on large foundation model for cervical cytopathology whole slide image screening,[],https://arxiv.org/abs/2407.11486v1,https://github.com/cviu-csu/tct-infonce,6,
1.0,RESEARCH_PAPER,VEXIR2Vec: An Architecture-Neutral Embedding Framework for Binary Similarity,[],https://arxiv.org/abs/2312.00507v2,https://github.com/systemsecuritystorm/awesome-binary-similarity,615,
1.0,RESEARCH_PAPER,Bayesian Parameter-Efficient Fine-Tuning for Overcoming Catastrophic Forgetting,[],https://arxiv.org/abs/2402.12220v3,https://github.com/idiap/bayesian-peft,3,
1.0,RESEARCH_PAPER,Generalized Measures of Anticipation and Responsivity in Online Language Processing,[],https://arxiv.org/abs/2409.10728v2,https://github.com/rycolab/generalized-surprisal,2,
1.0,RESEARCH_PAPER,Feature Re-Embedding: Towards Foundation Model-Level Performance in Computational Pathology,[],https://arxiv.org/abs/2402.17228v4,https://github.com/dearcaat/rrt-mil,140,
1.0,RESEARCH_PAPER,Self-Supervised Diffusion MRI Denoising via Iterative and Stable Refinement,[],https://arxiv.org/abs/2501.13514v3,https://github.com/fouierl/di-fusion,30,
1.0,RESEARCH_PAPER,Sum-of-Parts: Faithful Attributions for Groups of Features,[],https://arxiv.org/abs/2310.16316v2,https://github.com/debugml/sop,5,
1.0,RESEARCH_PAPER,CoVoMix: Advancing Zero-Shot Speech Generation for Human-like Multi-talker Conversations,[],https://arxiv.org/abs/2404.06690v3,https://github.com/vivian556123/neurips2024-covomix,67,
1.0,RESEARCH_PAPER,Less is More: A Simple yet Effective Token Reduction Method for Efficient Multi-modal LLMs,[],https://arxiv.org/abs/2409.10994v3,https://github.com/freedomintelligence/trim,22,
1.0,RESEARCH_PAPER,Experience and Evidence are the eyes of an excellent summarizer! Towards Knowledge Infused Multi-modal Clinical Conversation Summarization,[],https://arxiv.org/abs/2309.15739v1,https://github.com/nlp-rl/mm-cliconsummation,2,
1.0,RESEARCH_PAPER,Unraveling Cross-Modality Knowledge Conflicts in Large Vision-Language Models,[],https://arxiv.org/abs/2410.03659v2,https://github.com/luka-group/vlm-knowledge-conflict,55,
1.0,RESEARCH_PAPER,A Simple Image Segmentation Framework via In-Context Examples,[],https://arxiv.org/abs/2410.04842v2,https://github.com/aim-uofa/sine,68,
1.0,RESEARCH_PAPER,StreamGen: Connecting Populations of Streams and Shells to Their Host Galaxies,[],https://arxiv.org/abs/2409.13810v1,https://github.com/adropulic/streamgen,0,
1.0,RESEARCH_PAPER,Scaling Up Your Kernels: Large Kernel Design in ConvNets towards Universal Representations,[],https://arxiv.org/abs/2410.08049v1,https://github.com/ailab-cvc/unireplknet,1073,
1.0,RESEARCH_PAPER,Optimal-state Dynamics Estimation for Physics-based Human Motion Capture from Videos,[],https://arxiv.org/abs/2410.07795v4,https://github.com/cuongle1206/osdcap,23,
1.0,RESEARCH_PAPER,MEMSDuino: An Arduino-Based MEMS Switch Controller,[],https://arxiv.org/abs/2501.03340v1,https://github.com/lafefspietz/memsduino,0,
1.0,RESEARCH_PAPER,Aligning Few-Step Diffusion Models with Dense Reward Difference Learning,[],https://arxiv.org/abs/2411.11727v1,https://github.com/ziyizhang27/sdpo,22,
1.0,RESEARCH_PAPER,Physics-informed Neural Networks for Functional Differential Equations: Cylindrical Approximation and Its Convergence Guarantees,[],https://arxiv.org/abs/2410.18153v1,https://github.com/taikimiyagawa/functionalpinn,12,
1.0,RESEARCH_PAPER,A Survey of Medical Vision-and-Language Applications and Their Techniques,[],https://arxiv.org/abs/2411.12195v1,https://github.com/ytongxie/medical-vision-and-language-tasks-and-methodologies-a-survey,32,
1.0,RESEARCH_PAPER,Multi-Type Preference Learning: Empowering Preference-Based Reinforcement Learning with Equal Preferences,[],https://arxiv.org/abs/2409.07268v2,https://github.com/feicuilengmmbb/paper_mtpl,7,
1.0,RESEARCH_PAPER,Denial-of-Service Poisoning Attacks against Large Language Models,[],https://arxiv.org/abs/2410.10760v1,https://github.com/sail-sg/p-dos,23,
1.0,RESEARCH_PAPER,AR-TTA: A Simple Method for Real-World Continual Test-Time Adaptation,[],https://arxiv.org/abs/2309.10109v2,https://github.com/dmn-sjk/ar-tta,0,
1.0,RESEARCH_PAPER,V2M: Visual 2-Dimensional Mamba for Image Representation Learning,[],https://arxiv.org/abs/2410.10382v1,https://github.com/wangck20/v2m,27,
1.0,RESEARCH_PAPER,Geometry-Informed Neural Networks,[],https://arxiv.org/abs/2402.14009v3,https://github.com/ml-jku/ginns-geometry-informed-neural-networks,192,
1.0,RESEARCH_PAPER,A Quick Primer on Machine Learning in Wireless Communications,[],https://arxiv.org/abs/2312.17713v6,https://github.com/farismismar/eesc7v86-fall22,20,
1.0,RESEARCH_PAPER,Subjective and Objective Analysis of Indian Social Media Video Quality,[],https://arxiv.org/abs/2401.02794v1,https://github.com/sandeep-sm/live-sc,0,
1.0,RESEARCH_PAPER,TOPA: Extending Large Language Models for Video Understanding via Text-Only Pre-Alignment,[],https://arxiv.org/abs/2405.13911v2,https://github.com/dhg-wei/topa,29,
1.0,RESEARCH_PAPER,Unsupervised Homography Estimation on Multimodal Image Pair via Alternating Optimization,[],https://arxiv.org/abs/2411.13036v1,https://github.com/songsang7/alto,15,
1.0,RESEARCH_PAPER,ViSTa Dataset: Do vision-language models understand sequential tasks?,[],https://arxiv.org/abs/2411.13211v2,https://github.com/eugleo/vista-dataset,2,
1.0,RESEARCH_PAPER,Gaze-Guided Learning: Avoiding Shortcut Bias in Visual Classification,[],https://arxiv.org/abs/2504.05583v1,https://github.com/rekkles2/Gaze-CIFAR-10,6,
1.0,RESEARCH_PAPER,FlipSketch: Flipping Static Drawings to Text-Guided Sketch Animations,[],https://arxiv.org/abs/2411.10818v1,https://github.com/hmrishavbandy/flipsketch,359,
1.0,RESEARCH_PAPER,Intruding with Words: Towards Understanding Graph Injection Attacks at the Text Level,[],https://arxiv.org/abs/2405.16405v2,https://github.com/leirunlin/text-level-graph-attack,8,
1.0,RESEARCH_PAPER,A LLM-Based Ranking Method for the Evaluation of Automatic Counter-Narrative Generation,[],https://arxiv.org/abs/2406.15227v3,https://github.com/hitz-zentroa/cn-eval,2,
1.0,RESEARCH_PAPER,AdjointDEIS: Efficient Gradients for Diffusion Models,[],https://arxiv.org/abs/2405.15020v3,https://github.com/zblasingame/adjointdeis,1,
1.0,RESEARCH_PAPER,Normalization Layer Per-Example Gradients are Sufficient to Predict Gradient Noise Scale in Transformers,[],https://arxiv.org/abs/2411.00999v1,https://github.com/cerebrasresearch/nanogns,9,
1.0,RESEARCH_PAPER,Interpreting CLIP with Sparse Linear Concept Embeddings (SpLiCE),[],https://arxiv.org/abs/2402.10376v2,https://github.com/ai4life-group/splice,134,
1.0,RESEARCH_PAPER,Gateformer: Advancing Multivariate Time Series Forecasting through Temporal and Variate-Wise Attention with Gated Representations,[],https://arxiv.org/abs/2505.00307v2,https://github.com/nyuolab/gateformer,17,
1.0,RESEARCH_PAPER,C-PMI: Conditional Pointwise Mutual Information for Turn-level Dialogue Evaluation,[],https://arxiv.org/abs/2306.15245v3,https://github.com/renll/c-pmi,1,
1.0,RESEARCH_PAPER,Steerable Conditional Diffusion for Out-of-Distribution Adaptation in Medical Image Reconstruction,[],https://arxiv.org/abs/2308.14409v3,https://github.com/alexdenker/SteerableConditionalDiffusion,17,
1.0,RESEARCH_PAPER,DEFT: Efficient Fine-Tuning of Diffusion Models by Learning the Generalised $h$-transform,[],https://arxiv.org/abs/2406.01781v5,https://github.com/alexdenker/deft,15,
1.0,RESEARCH_PAPER,Mozart's Touch: A Lightweight Multi-modal Music Generation Framework Based on Pre-Trained Large Models,[],https://arxiv.org/abs/2405.02801v3,https://github.com/tiffanyblews/mozartstouch,43,
1.0,RESEARCH_PAPER,Enhancing Large Language Models through Neuro-Symbolic Integration and Ontological Reasoning,[],https://arxiv.org/abs/2504.07640v1,https://github.com/ruslanmv/neuro-symbolic-interaction,1,
1.0,RESEARCH_PAPER,Tracking Changing Probabilities via Dynamic Learners,[],https://arxiv.org/abs/2402.10142v3,https://github.com/omadanitet/sparse-moving-averages,0,
1.0,RESEARCH_PAPER,"Joinable Search over Multi-source Spatial Datasets: Overlap, Coverage, and Efficiency",[],https://arxiv.org/abs/2311.13383v4,https://github.com/yangwenzhe/msds_code,0,
1.0,RESEARCH_PAPER,DepGraph: Towards Any Structural Pruning,[],https://arxiv.org/abs/2301.12900v2,https://github.com/VainF/Torch-Pruning,3352,
1.0,RESEARCH_PAPER,Language Guided Concept Bottleneck Models for Interpretable Continual Learning,[],https://arxiv.org/abs/2503.23283v1,https://github.com/fishercats/clg-cbm,37,
1.0,RESEARCH_PAPER,CT-Mamba: A Hybrid Convolutional State Space Model for Low-Dose CT Denoising,[],https://arxiv.org/abs/2411.07930v4,https://github.com/zy2219105/ct-mamba,20,
1.0,RESEARCH_PAPER,"Open Eyes, Then Reason: Fine-grained Visual Mathematical Understanding in MLLMs",[],https://arxiv.org/abs/2501.06430v1,https://github.com/ai4math-shanzhang/sve-math,12,
1.0,RESEARCH_PAPER,CoMPaSS: Enhancing Spatial Understanding in Text-to-Image Diffusion Models,[],https://arxiv.org/abs/2412.13195v1,https://github.com/blurgyy/compass,94,
1.0,RESEARCH_PAPER,Demystify Transformers & Convolutions in Modern Image Deep Networks,[],https://arxiv.org/abs/2211.05781v3,https://github.com/opengvlab/stm-evaluation,70,
1.0,RESEARCH_PAPER,Long-Tailed Out-of-Distribution Detection: Prioritizing Attention to Tail,[],https://arxiv.org/abs/2408.06742v3,https://github.com/inar-design/patt,7,
1.0,RESEARCH_PAPER,A Real-Time System for Scheduling and Managing UAV Delivery in Urban,[],https://arxiv.org/abs/2412.11590v1,https://github.com/chengji253/uavdeliverysystem,7,
1.0,RESEARCH_PAPER,SfM-Free 3D Gaussian Splatting via Hierarchical Training,[],https://arxiv.org/abs/2412.01553v1,https://github.com/jibo27/3dgs_hierarchical_training,77,
1.0,RESEARCH_PAPER,CWEval: Outcome-driven Evaluation on Functionality and Security of LLM Code Generation,[],https://arxiv.org/abs/2501.08200v1,https://github.com/co1lin/cweval,44,
1.0,RESEARCH_PAPER,The KFIoU Loss for Rotated Object Detection,[],https://arxiv.org/abs/2201.12558v6,https://github.com/Jittor/JDet,211,
1.0,RESEARCH_PAPER,H-vmunet: High-order Vision Mamba UNet for Medical Image Segmentation,[],https://arxiv.org/abs/2403.13642v1,https://github.com/wurenkai/h-vmunet,141,
1.0,RESEARCH_PAPER,Can Out-of-Domain data help to Learn Domain-Specific Prompts for Multimodal Misinformation Detection?,[],https://arxiv.org/abs/2311.16496v4,https://github.com/scviab/dpod,1,
1.0,RESEARCH_PAPER,ICM-Assistant: Instruction-tuning Multimodal Large Language Models for Rule-based Explainable Image Content Moderation,[],https://arxiv.org/abs/2412.18216v2,https://github.com/zhaoyuzhi/icm-assistant,16,
1.0,RESEARCH_PAPER,MCBench: A Benchmark Suite for Monte Carlo Sampling Algorithms,[],https://arxiv.org/abs/2501.03138v1,https://github.com/tudo-physik-e4/mcbench,1,
1.0,RESEARCH_PAPER,Stability of Data-Dependent Ridge-Regularization for Inverse Problems,[],https://arxiv.org/abs/2406.12289v2,https://github.com/fabianaltekrueger/dataadaptiverr,4,
1.0,RESEARCH_PAPER,Normalizing Batch Normalization for Long-Tailed Recognition,[],https://arxiv.org/abs/2501.03122v1,https://github.com/yuxiangbao/nbn,19,
1.0,RESEARCH_PAPER,SLowcal-SGD: Slow Query Points Improve Local-SGD for Stochastic Convex Optimization,[],https://arxiv.org/abs/2304.04169v2,https://github.com/dahan198/slowcal-sgd,0,
1.0,RESEARCH_PAPER,FigStep: Jailbreaking Large Vision-Language Models via Typographic Visual Prompts,[],https://arxiv.org/abs/2311.05608v3,https://github.com/thuccslab/figstep,213,
1.0,RESEARCH_PAPER,Generating Structured Outputs from Language Models: Benchmark and Studies,[],https://arxiv.org/abs/2501.10868v1,https://github.com/guidance-ai/llguidance,855,
1.0,RESEARCH_PAPER,Evaluating Knowledge Generation and Self-Refinement Strategies for LLM-based Column Type Annotation,[],https://arxiv.org/abs/2503.02718v1,https://github.com/wbsg-uni-mannheim/tabanngpt,12,
1.0,RESEARCH_PAPER,Reasoning Language Models: A Blueprint,[],https://arxiv.org/abs/2501.11223v3,https://github.com/spcl/x1,97,
1.0,RESEARCH_PAPER,Efficient Training of Large Vision Models via Advanced Automated Progressive Learning,[],https://arxiv.org/abs/2410.00350v1,https://github.com/changlin31/autoprog-zero,4,
1.0,RESEARCH_PAPER,HDEE: Heterogeneous Domain Expert Ensemble,[],https://arxiv.org/abs/2502.19385v1,https://github.com/gensyn-ai/hdee,33,
1.0,RESEARCH_PAPER,FinTSB: A Comprehensive and Practical Benchmark for Financial Time Series Forecasting,[],https://arxiv.org/abs/2502.18834v1,https://github.com/tongjifinlab/fintsbenchmark,130,
1.0,RESEARCH_PAPER,Semi-Truths: A Large-Scale Dataset of AI-Augmented Images for Evaluating Robustness of AI-Generated Image detectors,[],https://arxiv.org/abs/2411.07472v1,https://github.com/j-kruk/semitruths,6,
1.0,RESEARCH_PAPER,Invariant derivations and trace bounds,[],https://arxiv.org/abs/2312.03101v4,https://github.com/skipgaribaldi/invariant-derivations,0,
1.0,RESEARCH_PAPER,Edicho: Consistent Image Editing in the Wild,[],https://arxiv.org/abs/2412.21079v3,https://github.com/ezioby/edicho,128,
1.0,RESEARCH_PAPER,Exploiting Music Source Separation for Automatic Lyrics Transcription with Whisper,[],https://arxiv.org/abs/2506.15514v1,https://github.com/jaza-syed/mss-alt,3,
1.0,RESEARCH_PAPER,Identifying Spurious Correlations using Counterfactual Alignment,[],https://arxiv.org/abs/2312.02186v3,https://github.com/ieee8023/latentshift,11,
1.0,RESEARCH_PAPER,A Unified Post-Processing Framework for Group Fairness in Classification,[],https://arxiv.org/abs/2405.04025v2,https://github.com/rxian/fair-classification,16,
1.0,RESEARCH_PAPER,Teaching LMMs for Image Quality Scoring and Interpreting,[],https://arxiv.org/abs/2503.09197v1,https://github.com/q-future/q-sit,99,
1.0,RESEARCH_PAPER,Pretraining Language Models to Ponder in Continuous Space,[],https://arxiv.org/abs/2505.20674v1,https://github.com/lumia-group/ponderinglm,27,
1.0,RESEARCH_PAPER,ChatBench: From Static Benchmarks to Human-AI Evaluation,[],https://arxiv.org/abs/2504.07114v1,https://github.com/serinachang5/interactive-eval,1,
1.0,RESEARCH_PAPER,GENERator: A Long-Context Generative Genomic Foundation Model,[],https://arxiv.org/abs/2502.07272v3,https://github.com/generteam/generator,464,
1.0,RESEARCH_PAPER,FRNet: Frustum-Range Networks for Scalable LiDAR Segmentation,[],https://arxiv.org/abs/2312.04484v3,https://github.com/Xiangxu-0103/FRNet,106,
1.0,RESEARCH_PAPER,Continual Deep Reinforcement Learning with Task-Agnostic Policy Distillation,[],https://arxiv.org/abs/2411.16532v1,https://github.com/wabbajack1/tapd,6,
1.0,RESEARCH_PAPER,DarkELF: A python package for dark matter scattering in dielectric targets,[],https://arxiv.org/abs/2104.12786v1,https://github.com/tongylin/DarkELF,12,
1.0,RESEARCH_PAPER,SegAgent: Exploring Pixel Understanding Capabilities in MLLMs by Imitating Human Annotator Trajectories,[],https://arxiv.org/abs/2503.08625v1,https://github.com/aim-uofa/SegAgent,110,
1.0,RESEARCH_PAPER,Earth-Adapter: Bridge the Geospatial Domain Gaps with Mixture of Frequency Adaptation,[],https://arxiv.org/abs/2504.06220v3,https://github.com/visionxlab/earth-adapter,65,
1.0,RESEARCH_PAPER,CyberLLMInstruct: A New Dataset for Analysing Safety of Fine-Tuned LLMs Using Cyber Security Data,[],https://arxiv.org/abs/2503.09334v2,https://github.com/adelsamir01/cyberllminstruct,49,
1.0,RESEARCH_PAPER,FusionAudio-1.2M: Towards Fine-grained Audio Captioning with Multimodal Contextual Fusion,[],https://arxiv.org/abs/2506.01111v1,https://github.com/satsuki2486441738/fusionaudio,90,
1.0,RESEARCH_PAPER,fastabx: A library for efficient computation of ABX discriminability,[],https://arxiv.org/abs/2505.02692v1,https://github.com/bootphon/fastabx,21,
1.0,RESEARCH_PAPER,An Invitation to Tropical Alexandrov Curvature,[],https://arxiv.org/abs/2105.07423v3,https://github.com/antheamonod/TropAlex,1,
1.0,RESEARCH_PAPER,A Multi-Modal Neural Geometric Solver with Textual Clauses Parsed from Diagram,[],https://arxiv.org/abs/2302.11097v2,https://github.com/mingliangzhang2018/pgps,30,
1.0,RESEARCH_PAPER,SocialJax: An Evaluation Suite for Multi-agent Reinforcement Learning in Sequential Social Dilemmas,[],https://arxiv.org/abs/2503.14576v2,https://github.com/cooperativex/socialjax,90,
1.0,RESEARCH_PAPER,MRI super-resolution reconstruction using efficient diffusion probabilistic model with residual shifting,[],https://arxiv.org/abs/2503.01576v2,https://github.com/mosaf/res-srdiff,27,
1.0,RESEARCH_PAPER,Learning Hierarchical Prompt with Structured Linguistic Knowledge for Vision-Language Models,[],https://arxiv.org/abs/2312.06323v1,https://github.com/vill-lab/2024-aaai-hpt,74,
1.0,RESEARCH_PAPER,Full-scale Representation Guided Network for Retinal Vessel Segmentation,[],https://arxiv.org/abs/2501.18921v1,https://github.com/zombasy/fsg-net-pytorch,37,
1.0,RESEARCH_PAPER,Satori: Towards Proactive AR Assistant with Belief-Desire-Intention User Modeling,[],https://arxiv.org/abs/2410.16668v3,https://github.com/vida-nyu/satori-assistance,8,
1.0,RESEARCH_PAPER,Q-Eval-100K: Evaluating Visual Quality and Alignment Level for Text-to-Vision Content,[],https://arxiv.org/abs/2503.02357v2,https://github.com/zzc-1998/q-eval,65,
1.0,RESEARCH_PAPER,CMMLoc: Advancing Text-to-PointCloud Localization with Cauchy-Mixture-Model Based Framework,[],https://arxiv.org/abs/2503.02593v2,https://github.com/kevin301342/cmmloc,12,
1.0,RESEARCH_PAPER,DAFI: An Open-Source Framework for Ensemble-Based Data Assimilation and Field Inversion,[],https://arxiv.org/abs/2012.02651v1,https://github.com/xiaoh/DAFI,66,
1.0,RESEARCH_PAPER,Talk is Not Always Cheap: Promoting Wireless Sensing Models with Text Prompts,[],https://arxiv.org/abs/2504.14621v1,https://github.com/yangzhenkui/witalk,8,
1.0,RESEARCH_PAPER,A Retrospective Systematic Study on Hierarchical Sparse Query Transformer-assisted Ultrasound Screening for Early Hepatocellular Carcinoma,[],https://arxiv.org/abs/2502.03772v1,https://github.com/Asunatan/HSQformer,8,
1.0,RESEARCH_PAPER,CopySpec: Accelerating LLMs with Speculative Copy-and-Paste Without Compromising Quality,[],https://arxiv.org/abs/2502.08923v1,https://github.com/razvandu/copyspec,7,
1.0,RESEARCH_PAPER,MC$^2$: Towards Transparent and Culturally-Aware NLP for Minority Languages in China,[],https://arxiv.org/abs/2311.08348v2,https://github.com/luciusssss/mc2_corpus,38,
1.0,RESEARCH_PAPER,SMTPD: A New Benchmark for Temporal Prediction of Social Media Popularity,[],https://arxiv.org/abs/2503.04446v1,https://github.com/zhuwei321/smtpd,28,
1.0,RESEARCH_PAPER,INN-PAR: Invertible Neural Network for PPG to ABP Reconstruction,[],https://arxiv.org/abs/2409.09021v2,https://github.com/soumitra1992/innpar-ppg2abp,3,
1.0,RESEARCH_PAPER,Efficient Reasoning Models: A Survey,[],https://arxiv.org/abs/2504.10903v1,https://github.com/fscdc/awesome-efficient-reasoning-models,319,
1.0,RESEARCH_PAPER,Reinforcement Learning for Reasoning in Small LLMs: What Works and What Doesn't,[],https://arxiv.org/abs/2503.16219v1,https://github.com/knoveleng/open-rs,292,
1.0,RESEARCH_PAPER,Massive-STEPS: Massive Semantic Trajectories for Understanding POI Check-ins -- Dataset and Benchmarks,[],https://arxiv.org/abs/2505.11239v2,https://github.com/cruiseresearchgroup/massive-steps,23,
1.0,RESEARCH_PAPER,RankCLIP: Ranking-Consistent Language-Image Pretraining,[],https://arxiv.org/abs/2404.09387v2,https://github.com/jam1ezhang/rankclip,15,
1.0,RESEARCH_PAPER,Semantic-decoupled Spatial Partition Guided Point-supervised Oriented Object Detection,[],https://arxiv.org/abs/2506.10601v1,https://github.com/antxinyuan/ssp,13,
1.0,RESEARCH_PAPER,MoM: Linear Sequence Modeling with Mixture-of-Memories,[],https://arxiv.org/abs/2502.13685v2,https://github.com/opensparsellms/linear-moe,138,
1.0,RESEARCH_PAPER,CLIP-Adapter: Better Vision-Language Models with Feature Adapters,[],https://arxiv.org/abs/2110.04544v2,https://github.com/gaopengcuhk/clip-adapter,580,
1.0,RESEARCH_PAPER,Progressive Rendering Distillation: Adapting Stable Diffusion for Instant Text-to-Mesh Generation without 3D Data,[],https://arxiv.org/abs/2503.21694v1,https://github.com/theericma/triplaneturbo,70,
1.0,RESEARCH_PAPER,Relational Representation Learning Network for Cross-Spectral Image Patch Matching,[],https://arxiv.org/abs/2403.11751v3,https://github.com/yuchuang1205/rrl-net,86,
1.0,RESEARCH_PAPER,Non-Hermitian Numerical Renormalization Group: Solution of the non-Hermitian Kondo model,[],https://arxiv.org/abs/2504.07019v2,https://github.com/phillipbc/nonhermitiannrg,6,
1.0,RESEARCH_PAPER,Turning Trash into Treasure: Accelerating Inference of Large Language Models with Token Recycling,[],https://arxiv.org/abs/2408.08696v2,https://github.com/luowaterbi/tokenrecycling,30,
1.0,RESEARCH_PAPER,Moving Object Segmentation in Point Cloud Data using Hidden Markov Models,[],https://arxiv.org/abs/2410.18638v1,https://github.com/vb44/hmm-mos,78,
1.0,RESEARCH_PAPER,OmniESI: A unified framework for enzyme-substrate interaction prediction with progressive conditional deep learning,[],https://arxiv.org/abs/2506.17963v1,https://github.com/hong-yu-zhang/omniesi,33,
1.0,RESEARCH_PAPER,SeqAR: Jailbreak LLMs with Sequential Auto-Generated Characters,[],https://arxiv.org/abs/2407.01902v2,https://github.com/yang-yan-yang-yan/sop,4,
1.0,RESEARCH_PAPER,BTS: Bridging Text and Sound Modalities for Metadata-Aided Respiratory Sound Classification,[],https://arxiv.org/abs/2406.06786v2,https://github.com/kaen2891/bts,25,
1.0,RESEARCH_PAPER,OmniGenBench: A Benchmark for Omnipotent Multimodal Generation across 50+ Tasks,[],https://arxiv.org/abs/2505.18775v1,https://github.com/emilia113/omnigenbench,13,
1.0,RESEARCH_PAPER,Towards Realistic Low-Light Image Enhancement via ISP Driven Data Modeling,[],https://arxiv.org/abs/2504.12204v1,https://github.com/smbu-mm/llie,9,
1.0,RESEARCH_PAPER,Streamline Without Sacrifice -- Squeeze out Computation Redundancy in LMM,[],https://arxiv.org/abs/2505.15816v1,https://github.com/penghao-wu/proxyv,20,
1.0,RESEARCH_PAPER,OpenSeg-R: Improving Open-Vocabulary Segmentation via Step-by-Step Visual Reasoning,[],https://arxiv.org/abs/2505.16974v1,https://github.com/hanzy1996/openseg-r,29,
1.0,RESEARCH_PAPER,EduBench: A Comprehensive Benchmarking Dataset for Evaluating Large Language Models in Diverse Educational Scenarios,[],https://arxiv.org/abs/2505.16160v1,https://github.com/ybai-nlp/edubench,29,
1.0,RESEARCH_PAPER,Data types as a more ergonomic frontend for Grammar-Guided Genetic Programming,[],https://arxiv.org/abs/2210.04826v1,https://github.com/alcides/geneticengine,51,
1.0,RESEARCH_PAPER,MOLE: Metadata Extraction and Validation in Scientific Papers Using LLMs,[],https://arxiv.org/abs/2505.19800v1,https://github.com/ivul-kaust/mole,14,
1.0,RESEARCH_PAPER,Political Neutrality in AI Is Impossible- But Here Is How to Approximate It,[],https://arxiv.org/abs/2503.05728v2,https://github.com/jfisher52/approximation_political_neutrality,1,
1.0,RESEARCH_PAPER,Generalized Interpolating Discrete Diffusion,[],https://arxiv.org/abs/2503.04482v1,https://github.com/dvruette/gidd,124,
1.0,RESEARCH_PAPER,Simulating lepton number violation induced by heavy neutrino-antineutrino oscillations at colliders,[],https://arxiv.org/abs/2210.10738v2,https://github.com/heavy-neutral-leptons/pspss,1,
1.0,RESEARCH_PAPER,NILMFormer: Non-Intrusive Load Monitoring that Accounts for Non-Stationarity,[],https://arxiv.org/abs/2506.05880v1,https://github.com/adrienpetralia/nilmformer,51,
1.0,RESEARCH_PAPER,Open CaptchaWorld: A Comprehensive Web-based Platform for Testing and Benchmarking Multimodal LLM Agents,[],https://arxiv.org/abs/2505.24878v1,https://github.com/metaagentx/opencaptchaworld,88,
1.0,RESEARCH_PAPER,DualTHOR: A Dual-Arm Humanoid Simulation Platform for Contingency-Aware Planning,[],https://arxiv.org/abs/2506.16012v1,https://github.com/ds199895/dualthor,13,
1.0,RESEARCH_PAPER,LD-RPS: Zero-Shot Unified Image Restoration via Latent Diffusion Recurrent Posterior Sampling,[],https://arxiv.org/abs/2507.00790v2,https://github.com/amap-ml/ld-rps,48,
1.0,RESEARCH_PAPER,Unified-modal Salient Object Detection via Adaptive Prompt Learning,[],https://arxiv.org/abs/2311.16835v5,https://github.com/angknpng/unisod,12,
1.0,RESEARCH_PAPER,PolyBin3D: A Suite of Optimal and Efficient Power Spectrum and Bispectrum Estimators for Large-Scale Structure,[],https://arxiv.org/abs/2404.07249v2,https://github.com/oliverphilcox/polybin3d,5,
1.0,RESEARCH_PAPER,Self-Normalizing Neural Networks,[],http://arxiv.org/abs/1706.02515v5,https://github.com/bioinf-jku/SNNs,1586,
1.0,RESEARCH_PAPER,LeFlow: Enabling Flexible FPGA High-Level Synthesis of Tensorflow Deep Neural Networks,[],http://arxiv.org/abs/1807.05317v1,https://github.com/danielholanda/LeFlow,628,
1.0,RESEARCH_PAPER,Dirichlet Process Gaussian-mixture model: An application to localizing coalescing binary neutron stars with gravitational-wave observations,[],http://arxiv.org/abs/1801.08009v2,https://github.com/thaines/helit,344,
1.0,RESEARCH_PAPER,CAD-PU: A Curvature-Adaptive Deep Learning Solution for Point Set Upsampling,[],https://arxiv.org/abs/2009.04660v1,https://github.com/JiehongLin/CAD-PU,4,
1.0,RESEARCH_PAPER,LF-Net: Learning Local Features from Images,[],http://arxiv.org/abs/1805.09662v2,https://github.com/vcg-uvic/lf-net-release,320,
1.0,RESEARCH_PAPER,Accurate 3D Localization for MAV Swarms by UWB and IMU Fusion,[],http://arxiv.org/abs/1807.10913v1,https://github.com/lijx10/uwb-localization,423,
1.0,RESEARCH_PAPER,Pixel-wise Attentional Gating for Parsimonious Pixel Labeling,[],http://arxiv.org/abs/1805.01556v2,https://github.com/aimerykong/Pixel-Attentional-Gating,46,
1.0,RESEARCH_PAPER,Texygen: A Benchmarking Platform for Text Generation Models,[],http://arxiv.org/abs/1802.01886v1,https://github.com/geek-ai/Texygen,863,
1.0,RESEARCH_PAPER,Improving the Resolution of CNN Feature Maps Efficiently with Multisampling,[],https://arxiv.org/abs/1805.10766v2,https://github.com/ShayanPersonal/checkered-cnn,30,
